# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.totalCpuTimeMs,1788580592929000000,1788580652921000000,14346
JVM.maxThreadCount,1788580592929000000,1788580652921000000,172
JVM.threadCount,1788580592929000000,1788580652921000000,109
JVM.GC.collections,1788580592929000000,1788580652921000000,1
JVM.totalTimeToSafepointsMs,1788580592929000000,1788580652921000000,1
MEM.ramBytes,1788580592929000000,1788580652921000000,660946944
JVM.committedHeapBytes,1788580592929000000,1788580652921000000,898629632
JVM.usedHeapBytes,1788580592929000000,1788580652921000000,614962960
JVM.totalDirectByteBuffersBytes,1788580592929000000,1788580652921000000,4626440
MEM.ramPlusSwapMinusFileMappingsBytes,1788580592929000000,1788580652921000000,1969534656
JVM.totalSafepointCount,1788580592929000000,1788580652921000000,1
JVM.totalBytesAllocated,1788580592929000000,1788580652921000000,220368080
OS.loadAverage,1788580592929000000,1788580652921000000,5.31640625
MEM.fileMappingsRamBytes,1788580592929000000,1788580652921000000,53051392
JVM.newThreadsCount,1788580592929000000,1788580652921000000,21
JVM.maxHeapBytes,1788580592929000000,1788580652921000000,2147483648
JVM.totalTimeAtSafepointsMs,1788580592929000000,1788580652921000000,46
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1788580652921000000,1788580712907000000,0
jps.facet.change.listener.init.bridge.ms,1788580652921000000,1788580712907000000,0
jps.global.get.library.ms,1788580652921000000,1788580712907000000,0
workspaceModel.moduleBridge.update.option.ms,1788580652921000000,1788580712907000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1788580652921000000,1788580712907000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1788580652921000000,1788580712907000000,0
jps.library.entities.serializer.load.entities.ms,1788580652921000000,1788580712907000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1788580652921000000,1788580712907000000,0
jps.global.handle.changed.events.ms,1788580652921000000,1788580712907000000,0
jps.modifiable.module.model.bridge.disposing.ms,1788580652921000000,1788580712907000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1788580652921000000,1788580712907000000,0
jps.reload.project.entities.ms,1788580652921000000,1788580712907000000,0
jps.app.storage.content.reader.load.component.ms,1788580652921000000,1788580712907000000,0
jps.modifiable.module.model.bridge.renaming.ms,1788580652921000000,1788580712907000000,0
workspaceModel.sync.entities.ms,1788580652921000000,1788580712907000000,0
jps.artifact.entities.serializer.save.entities.ms,1788580652921000000,1788580712907000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1788580652921000000,1788580712907000000,0
jps.app.storage.content.writer.save.component.ms,1788580652921000000,1788580712907000000,2
workspaceModel.mutableEntityStorage.add.entity.ms,1788580652921000000,1788580712907000000,0
workspaceModel.moduleBridge.before.changed.ms,1788580652921000000,1788580712907000000,0
jps.global.handle.before.change.events.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788580652921000000,1788580712907000000,0
jps.save.changed.project.entities.ms,1788580652921000000,1788580712907000000,3
jps.module.iml.entities.serializer.save.entities.ms,1788580652921000000,1788580712907000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1788580652921000000,1788580712907000000,0
jps.global.get.library.by.name.ms,1788580652921000000,1788580712907000000,0
workspaceModel.global.apply.state.to.project.ms,1788580652921000000,1788580712907000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.entities.ms,1788580652921000000,1788580712907000000,0
jps.global.initialize.library.bridges.after.loading.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788580652921000000,1788580712907000000,0
workspaceModel.load.cache.metadata.from.file.ms,1788580652921000000,1788580712907000000,0
jps.save.global.entities.ms,1788580652921000000,1788580712907000000,11
workspaceModel.global.updates.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1788580652921000000,1788580712907000000,0
jps.load.project.to.empty.storage.ms,1788580652921000000,1788580712907000000,0
jps.project.serializers.load.ms,1788580652921000000,1788580712907000000,0
jps.load.initial.state.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788580652921000000,1788580712907000000,0
workspaceModel.save.cache.to.file.ms,1788580652921000000,1788580712907000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1788580652921000000,1788580712907000000,0
jps.apply.loaded.storage.ms,1788580652921000000,1788580712907000000,0
jps.modifiable.module.model.bridge.new.module.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788580652921000000,1788580712907000000,0
workspaceModel.load.cache.from.file.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1788580652921000000,1788580712907000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1788580652921000000,1788580712907000000,0
jps.global.initialize.library.bridges.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.instances.count,1788580652921000000,1788580712907000000,0
jps.library.entities.serializer.save.entities.ms,1788580652921000000,1788580712907000000,0
workspaceModel.do.save.caches.ms,1788580652921000000,1788580712907000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1788580652921000000,1788580712907000000,0
jps.global.get.libraries.ms,1788580652921000000,1788580712907000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1788580652921000000,1788580712907000000,0
jps.storage.jps.conf.reader.load.component.ms,1788580652921000000,1788580712907000000,0
jps.modifiable.module.model.bridge.load.module.ms,1788580652921000000,1788580712907000000,0
workspaceModel.orphan.listener.update.ms,1788580652921000000,1788580712907000000,0
jps.module.iml.entities.serializer.load.entities.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788580652921000000,1788580712907000000,0
jps.facet.change.listener.process.change.events.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1788580652921000000,1788580712907000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1788580652921000000,1788580712907000000,0
workspaceModel.global.updates.count,1788580652921000000,1788580712907000000,0
jps.artifact.entities.serializer.load.entities.ms,1788580652921000000,1788580712907000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788580652921000000,1788580712907000000,0
jps.project.serializers.save.ms,1788580652921000000,1788580712907000000,2
jps.facet.change.listener.before.change.events.ms,1788580652921000000,1788580712907000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1788580652921000000,1788580712907000000,48109
writeAction.max.wait.ms,1788580652921000000,1788580712907000000,70
writeAction.wait.ms,1788580652921000000,1788580712907000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1788580652921000000,1788580712907000000,51332
writeAction.count,1788580652921000000,1788580712907000000,0
LowMemory.gcLoad,1788580652921000000,1788580712907000000,0.0046533525896438254
DiskQueryRelay.tasksExecuted,1788580652921000000,1788580712907000000,36
writeAction.median.wait.ms,1788580652921000000,1788580712907000000,100
DiskQueryRelay.tasksRequested,1788580652921000000,1788580712907000000,36
LowMemory.gcOverloaded,1788580652921000000,1788580712907000000,0
FileNameCache.queries,1788580652921000000,1788580712907000000,0
VFS.cache.directoriesCreated,1788580652921000000,1788580712907000000,0
VFS.cache.filesCreated,1788580652921000000,1788580712907000000,103
VFS.ContentWriter.totalTimeSpentOnAsyncOperationsUs,1788580652921000000,1788580712907000000,0
VFS.fileByIdCache.misses,1788580652921000000,1788580712907000000,2
VFS.contentStorage.recordsStoredCompressed,1788580652921000000,1788580712907000000,0
VFS.folderCaseSensitivityReads,1788580652921000000,1788580712907000000,0
VFS.contentStorage.recordsStored,1788580652921000000,1788580712907000000,0
VFS.contentStorage.recordsRead,1788580652921000000,1788580712907000000,0
VFS.contentStorage.recordsReadSize,1788580652921000000,1788580712907000000,0
VFS.invertedFileNameIndex.requests,1788580652921000000,1788580712907000000,0
VFS.cache.segmentsCreated,1788580652921000000,1788580712907000000,0
VFS.ContentWriter.totalTasksExecutedAsync,1788580652921000000,1788580712907000000,0
VFS.fileByIdCache.hits,1788580652921000000,1788580712907000000,0
VFS.contentStorage.recordsDeduplicated,1788580652921000000,1788580712907000000,0
VFS.cache.segments,1788580652921000000,1788580712907000000,315
VFS.contentStorage.recordsDecompressionTimeUs,1788580652921000000,1788580712907000000,0
VFS.ContentWriter.totalTimeSpentOnSyncOperationsUs,1788580652921000000,1788580712907000000,0
VFS.contentStorage.recordsUncompressedSize,1788580652921000000,1788580712907000000,0
VFS.fileChildByName,1788580652921000000,1788580712907000000,170
VFS.contentStorage.recordsReadDecompressed,1788580652921000000,1788580712907000000,0
VFS.ContentWriter.totalFlushes,1788580652921000000,1788580712907000000,0
VFS.rootsCount,1788580652921000000,1788580712907000000,298.0
VFS.ContentWriter.totalTasksExecutedSync,1788580652921000000,1788580712907000000,0
FileNameCache.totalMisses,1788580652921000000,1788580712907000000,0
VFS.contentStorage.recordsStoredSize,1788580652921000000,1788580712907000000,0
ReadAction.executionsCount,1788580652921000000,1788580712907000000,977
FlushQueue.queueSize90P,1788580652921000000,1788580712907000000,0
NonBlockingReadAction.failedExecutionsCount,1788580652921000000,1788580712907000000,4
FlushQueue.queueSizeAvg,1788580652921000000,1788580712907000000,0.0
AWTEventQueue.dispatchTime90PNs,1788580652921000000,1788580712907000000,156671
WriteAction.executionsCount,1788580652921000000,1788580712907000000,0
NonBlockingReadAction.failedExecutionTimeUs,1788580652921000000,1788580712907000000,8465
AWTEventQueue.dispatchTimeTotalNS,1788580652921000000,1788580712907000000,2000246747
FlushQueue.executionTimeMaxNs,1788580652921000000,1788580712907000000,0
FlushQueue.waitingTimeAvgNs,1788580652921000000,1788580712907000000,0.0
AWTEventQueue.dispatchTimeMaxNs,1788580652921000000,1788580712907000000,156671
FlushQueue.waitingTimeMaxNs,1788580652921000000,1788580712907000000,0
FlushQueue.waitingTime90PNs,1788580652921000000,1788580712907000000,0
AWTEventQueue.dispatchTimeAvgNs,1788580652921000000,1788580712907000000,57892.0
AWTEventQueue.eventsDispatched,1788580652921000000,1788580712907000000,8
NonBlockingReadAction.finalizedExecutionTimeUs,1788580652921000000,1788580712907000000,122375
NonBlockingReadAction.finalizedExecutionsCount,1788580652921000000,1788580712907000000,39
FlushQueue.executionTimeAvgNs,1788580652921000000,1788580712907000000,0.0
FlushQueue.tasksExecuted,1788580652921000000,1788580712907000000,0
FlushQueue.executionTime90PNs,1788580652921000000,1788580712907000000,0
FlushQueue.queueSizeMax,1788580652921000000,1788580712907000000,0
FilePageCache.pageFastCacheHits,1788580652921000000,1788580712907000000,183
FilePageCache.WAL.entriesFlushedOnClose,1788580652921000000,1788580712907000000,0
FilePageCache.WAL.entriesFlushedOnForce,1788580652921000000,1788580712907000000,0
MappedFileStorage.totalPagesMapped,1788580652921000000,1788580712907000000,17
FilePageCache.totalBytesStored,1788580652921000000,1788580712907000000,960
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1788580652921000000,1788580712907000000,0
FilePageCache.WAL.bytesCopiedByApplyUnfinished,1788580652921000000,1788580712907000000,0
FilePageCache.maxCacheSizeInBytes,1788580652921000000,1788580712907000000,629153792
StorageLockContext.competingThreads.max,1788580652921000000,1788580712907000000,0
StreamlinedBlobStorage.recordsRelocated,1788580652921000000,1788580712907000000,0
FilePageCache.WAL.entriesFlushed,1788580652921000000,1788580712907000000,0
FilePageCache.disposedBuffers,1788580652921000000,1788580712907000000,5
MappedFileStorage.storages,1788580652921000000,1788580712907000000,17
FilePageCache.totalPageLoadsUs,1788580652921000000,1788580712907000000,3511
FilePageCache.pageLoadsAboveSizeThreshold,1788580652921000000,1788580712907000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1788580652921000000,1788580712907000000,0
FilePageCache.WAL.bytesQueued,1788580652921000000,1788580712907000000,0
StreamlinedBlobStorage.recordsDeleted,1788580652921000000,1788580712907000000,0
FilePageCache.totalPageStoresUs,1788580652921000000,1788580712907000000,104530
FilePageCache.pageLoads,1788580652921000000,1788580712907000000,4
FilePageCache.WAL.entriesFlushedOnRead,1788580652921000000,1788580712907000000,0
FilePageCache.WAL.flushesForcedByOverflow,1788580652921000000,1788580712907000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788580652921000000,1788580712907000000,3153920
FilePageCache.WAL.entriesFlushedOnTruncate,1788580652921000000,1788580712907000000,0
StorageLockContext.competingThreads.avg,1788580652921000000,1788580712907000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788580652921000000,1788580712907000000,46170112
FilePageCache.capacityInBytes,1788580652921000000,1788580712907000000,629145600
FilePageCache.totalPageDisposalsUs,1788580652921000000,1788580712907000000,5
FilePageCache.maxRegisteredFiles,1788580652921000000,1788580712907000000,1796
FilePageCache.pageHits,1788580652921000000,1788580712907000000,0
StorageLockContext.competingThreads.90P,1788580652921000000,1788580712907000000,0
FilePageCache.uncachedFileAccess,1788580652921000000,1788580712907000000,64
StreamlinedBlobStorage.recordsAllocated,1788580652921000000,1788580712907000000,0
DirectByteBufferAllocator.disposed,1788580652921000000,1788580712907000000,5
DirectByteBufferAllocator.reclaimed,1788580652921000000,1788580712907000000,5
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1788580652921000000,1788580712907000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1788580652921000000,1788580712907000000,72260
MappedFileStorage.totalBytesMapped,1788580652921000000,1788580712907000000,266600448
DirectByteBufferAllocator.hits,1788580652921000000,1788580712907000000,0
DirectByteBufferAllocator.misses,1788580652921000000,1788580712907000000,4
cacheStateStorage.get.counter,1788580652921000000,1788580712907000000,0
cacheStateStorage.set.duration,1788580652921000000,1788580712907000000,0
cacheStateStorage.set.counter,1788580652921000000,1788580712907000000,0
cacheStateStorage.get.duration,1788580652921000000,1788580712907000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1788580652921000000,1788580712907000000,0
Indexing.totalTimeIndexersSleptMs,1788580652921000000,1788580712907000000,0
Indexes.allKeys.lookups,1788580652921000000,1788580712907000000,0
Indexing.writesQueuedMax,1788580652921000000,1788580712907000000,0
Indexes.entries.lookupDurationAvgMs,1788580652921000000,1788580712907000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1788580652921000000,1788580712907000000,0
Indexes.allKeys.lookupDuration90PMs,1788580652921000000,1788580712907000000,0.0
Indexes.stubs.lookupDurationMaxMs,1788580652921000000,1788580712907000000,0.0
Indexes.entries.lookupDuration90PMs,1788580652921000000,1788580712907000000,0.0
Indexes.entries.lookupDurationMaxMs,1788580652921000000,1788580712907000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1788580652921000000,1788580712907000000,0
Indexes.stubs.lookupDuration90PMs,1788580652921000000,1788580712907000000,0.0
Indexing.writesQueuedMin,1788580652921000000,1788580712907000000,9223372036854775807
Indexing.writer_0.totalTimeSpentWritingMs,1788580652921000000,1788580712907000000,0
Indexing.cache.totalCacheAccesses,1788580652921000000,1788580712907000000,28
Indexes.entries.lookups,1788580652921000000,1788580712907000000,0
Indexes.stubs.lookupDurationAvgMs,1788580652921000000,1788580712907000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1788580652921000000,1788580712907000000,0.0
Indexes.stubs.lookups,1788580652921000000,1788580712907000000,14
Indexing.cache.totalCacheEvicted,1788580652921000000,1788580712907000000,5
Indexes.allKeys.lookupDurationAvgMs,1788580652921000000,1788580712907000000,0.0
Indexing.cache.totalCacheMisses,1788580652921000000,1788580712907000000,10
workspaceModel.check.recursive.update.ms,1788580652921000000,1788580712907000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1788580652921000000,1788580712907000000,0
workspaceModel.loading.total.ms,1788580652921000000,1788580712907000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1788580652921000000,1788580712907000000,0
workspaceModel.cachedValue.from.cache.count,1788580652921000000,1788580712907000000,2
workspaceModel.non.incremental.contributors.total.update.time.ms,1788580652921000000,1788580712907000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1788580652921000000,1788580712907000000,0
workspaceModel.cachedValueWithParameters.clear.count,1788580652921000000,1788580712907000000,0
workspaceModel.cachedValue.total.get.count,1788580652921000000,1788580712907000000,2
workspaceModel.non.incremental.contributors.file.sets.computation.time.ms,1788580652921000000,1788580712907000000,0
workspaceModel.collect.changes.ms,1788580652921000000,1788580712907000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1788580652921000000,1788580712907000000,0
workspaceModel.update.unloaded.entities.ms,1788580652921000000,1788580712907000000,0
workspaceModel.cachedValue.clear.count,1788580652921000000,1788580712907000000,0
workspaceModel.cachedValue.calculated.count,1788580652921000000,1788580712907000000,0
workspaceModel.loading.from.cache.ms,1788580652921000000,1788580712907000000,0
workspaceModel.updates.ms,1788580652921000000,1788580712907000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1788580652921000000,1788580712907000000,0
workspaceModel.replace.project.model.ms,1788580652921000000,1788580712907000000,0
workspaceModel.updates.count,1788580652921000000,1788580712907000000,0
workspaceModel.on.changed.ms,1788580652921000000,1788580712907000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1788580652921000000,1788580712907000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1788580652921000000,1788580712907000000,0
workspaceModel.pre.handlers.ms,1788580652921000000,1788580712907000000,0
workspaceModel.to.snapshot.ms,1788580652921000000,1788580712907000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1788580652921000000,1788580712907000000,0
workspaceModel.init.bridges.ms,1788580652921000000,1788580712907000000,0
workspaceModel.workspaceFileIndexData.init.ms,1788580652921000000,1788580712907000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1788580652921000000,1788580712907000000,0
workspaceModel.updates.precise.ms,1788580652921000000,1788580712907000000,0
workspaceModel.initializing.ms,1788580652921000000,1788580712907000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1788580652921000000,1788580712907000000,0
workspaceModel.full.replace.project.model.ms,1788580652921000000,1788580712907000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1788580652921000000,1788580712907000000,0
workspaceModel.on.before.changed.ms,1788580652921000000,1788580712907000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1788580652921000000,1788580712907000000,0
workspaceModel.non.incremental.contributors.exclude.roots.computation.time.ms,1788580652921000000,1788580712907000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1788580652921000000,1788580712907000000,0
workspaceModel.workspaceFileIndexData.instances.count,1788580652921000000,1788580712907000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1788580652921000000,1788580712907000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1788580652921000000,1788580712907000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1788580652921000000,1788580712907000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1788580652921000000,1788580712907000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1788580652921000000,1788580712907000000,0
compiler.ArtifactManagerBridge.commit.ms,1788580652921000000,1788580712907000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1788580652921000000,1788580712907000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1788580652921000000,1788580712907000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1788580652921000000,1788580712907000000,0
JVM.GC.collectionTimesMs,1788580652921000000,1788580712907000000,558
MEM.ramMinusFileMappingsBytes,1788580652921000000,1788580712907000000,1044611072
JVM.usedNativeBytes,1788580652921000000,1788580712907000000,609358824
JVM.totalCpuTimeMs,1788580652921000000,1788580712907000000,10749
JVM.maxThreadCount,1788580652921000000,1788580712907000000,172
JVM.threadCount,1788580652921000000,1788580712907000000,110
JVM.GC.collections,1788580652921000000,1788580712907000000,4
JVM.totalTimeToSafepointsMs,1788580652921000000,1788580712907000000,1
MEM.ramBytes,1788580652921000000,1788580712907000000,1077968896
JVM.committedHeapBytes,1788580652921000000,1788580712907000000,896532480
JVM.usedHeapBytes,1788580652921000000,1788580712907000000,547057040
JVM.totalDirectByteBuffersBytes,1788580652921000000,1788580712907000000,3414024
MEM.ramPlusSwapMinusFileMappingsBytes,1788580652921000000,1788580712907000000,1934259776
JVM.totalSafepointCount,1788580652921000000,1788580712907000000,4
JVM.totalBytesAllocated,1788580652921000000,1788580712907000000,105606688
OS.loadAverage,1788580652921000000,1788580712907000000,3.60400390625
MEM.fileMappingsRamBytes,1788580652921000000,1788580712907000000,33243136
JVM.newThreadsCount,1788580652921000000,1788580712907000000,1
JVM.maxHeapBytes,1788580652921000000,1788580712907000000,2147483648
JVM.totalTimeAtSafepointsMs,1788580652921000000,1788580712907000000,559
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1788580712907000000,1788580772949000000,0
jps.facet.change.listener.init.bridge.ms,1788580712907000000,1788580772949000000,0
jps.global.get.library.ms,1788580712907000000,1788580772949000000,0
workspaceModel.moduleBridge.update.option.ms,1788580712907000000,1788580772949000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1788580712907000000,1788580772949000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1788580712907000000,1788580772949000000,0
jps.library.entities.serializer.load.entities.ms,1788580712907000000,1788580772949000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1788580712907000000,1788580772949000000,0
jps.global.handle.changed.events.ms,1788580712907000000,1788580772949000000,0
jps.modifiable.module.model.bridge.disposing.ms,1788580712907000000,1788580772949000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1788580712907000000,1788580772949000000,0
jps.reload.project.entities.ms,1788580712907000000,1788580772949000000,0
jps.app.storage.content.reader.load.component.ms,1788580712907000000,1788580772949000000,0
jps.modifiable.module.model.bridge.renaming.ms,1788580712907000000,1788580772949000000,0
workspaceModel.sync.entities.ms,1788580712907000000,1788580772949000000,0
jps.artifact.entities.serializer.save.entities.ms,1788580712907000000,1788580772949000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1788580712907000000,1788580772949000000,0
jps.app.storage.content.writer.save.component.ms,1788580712907000000,1788580772949000000,16
workspaceModel.mutableEntityStorage.add.entity.ms,1788580712907000000,1788580772949000000,0
workspaceModel.moduleBridge.before.changed.ms,1788580712907000000,1788580772949000000,0
jps.global.handle.before.change.events.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788580712907000000,1788580772949000000,0
jps.save.changed.project.entities.ms,1788580712907000000,1788580772949000000,13
jps.module.iml.entities.serializer.save.entities.ms,1788580712907000000,1788580772949000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1788580712907000000,1788580772949000000,0
jps.global.get.library.by.name.ms,1788580712907000000,1788580772949000000,0
workspaceModel.global.apply.state.to.project.ms,1788580712907000000,1788580772949000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.entities.ms,1788580712907000000,1788580772949000000,0
jps.global.initialize.library.bridges.after.loading.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788580712907000000,1788580772949000000,0
workspaceModel.load.cache.metadata.from.file.ms,1788580712907000000,1788580772949000000,0
jps.save.global.entities.ms,1788580712907000000,1788580772949000000,27
workspaceModel.global.updates.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1788580712907000000,1788580772949000000,0
jps.load.project.to.empty.storage.ms,1788580712907000000,1788580772949000000,0
jps.project.serializers.load.ms,1788580712907000000,1788580772949000000,0
jps.load.initial.state.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788580712907000000,1788580772949000000,0
workspaceModel.save.cache.to.file.ms,1788580712907000000,1788580772949000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1788580712907000000,1788580772949000000,0
jps.apply.loaded.storage.ms,1788580712907000000,1788580772949000000,0
jps.modifiable.module.model.bridge.new.module.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788580712907000000,1788580772949000000,0
workspaceModel.load.cache.from.file.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1788580712907000000,1788580772949000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1788580712907000000,1788580772949000000,0
jps.global.initialize.library.bridges.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.instances.count,1788580712907000000,1788580772949000000,0
jps.library.entities.serializer.save.entities.ms,1788580712907000000,1788580772949000000,0
workspaceModel.do.save.caches.ms,1788580712907000000,1788580772949000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1788580712907000000,1788580772949000000,0
jps.global.get.libraries.ms,1788580712907000000,1788580772949000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1788580712907000000,1788580772949000000,0
jps.storage.jps.conf.reader.load.component.ms,1788580712907000000,1788580772949000000,0
jps.modifiable.module.model.bridge.load.module.ms,1788580712907000000,1788580772949000000,0
workspaceModel.orphan.listener.update.ms,1788580712907000000,1788580772949000000,0
jps.module.iml.entities.serializer.load.entities.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788580712907000000,1788580772949000000,0
jps.facet.change.listener.process.change.events.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1788580712907000000,1788580772949000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1788580712907000000,1788580772949000000,0
workspaceModel.global.updates.count,1788580712907000000,1788580772949000000,0
jps.artifact.entities.serializer.load.entities.ms,1788580712907000000,1788580772949000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788580712907000000,1788580772949000000,0
jps.project.serializers.save.ms,1788580712907000000,1788580772949000000,9
jps.facet.change.listener.before.change.events.ms,1788580712907000000,1788580772949000000,0
